date,county,state,fips,cumulative_cases,cumulative_deaths
2/14/2021,Union,New Jersey,34039,54029,1716
2/14/2021,Warren,New Jersey,34041,6612,209
2/15/2021,Atlantic,New Jersey,34001,23496,529
2/15/2021,Bergen,New Jersey,34003,72567,2554
2/15/2021,Burlington,New Jersey,34005,33762,717
2/15/2021,Camden,New Jersey,34007,42469,1092
2/15/2021,Cape May,New Jersey,34009,6764,175
2/15/2021,Cumberland,New Jersey,34011,13655,336
2/15/2021,Essex,New Jersey,34013,69830,2605
2/15/2021,Gloucester,New Jersey,34015,23184,518
2/15/2021,Hudson,New Jersey,34017,65389,1947
2/15/2021,Hunterdon,New Jersey,34019,6468,155
2/15/2021,Mercer,New Jersey,34021,26576,848
2/15/2021,Middlesex,New Jersey,34023,68901,2028
2/15/2021,Monmouth,New Jersey,34025,53221,1343
2/15/2021,Morris,New Jersey,34027,35351,1096
2/15/2021,Ocean,New Jersey,34029,54937,1761
2/15/2021,Passaic,New Jersey,34031,54552,1643
2/15/2021,Salem,New Jersey,34033,4521,157
2/15/2021,Somerset,New Jersey,34035,21495,771
2/15/2021,Sussex,New Jersey,34037,8561,267
2/15/2021,Union,New Jersey,34039,54109,1715
2/15/2021,Warren,New Jersey,34041,6626,209
2/16/2021,Atlantic,New Jersey,34001,23586,529
2/16/2021,Bergen,New Jersey,34003,73077,2555
2/16/2021,Burlington,New Jersey,34005,33890,718
2/16/2021,Camden,New Jersey,34007,42604,1093
2/16/2021,Cape May,New Jersey,34009,6815,175
2/16/2021,Cumberland,New Jersey,34011,13707,336
2/16/2021,Essex,New Jersey,34013,70092,2609
2/16/2021,Gloucester,New Jersey,34015,23274,518
2/16/2021,Hudson,New Jersey,34017,65642,1951
2/16/2021,Hunterdon,New Jersey,34019,6510,155
2/16/2021,Mercer,New Jersey,34021,26682,851
2/16/2021,Middlesex,New Jersey,34023,69260,2031
2/16/2021,Monmouth,New Jersey,34025,53604,1350
2/16/2021,Morris,New Jersey,34027,35563,1097
2/16/2021,Ocean,New Jersey,34029,55286,1763
2/16/2021,Passaic,New Jersey,34031,54732,1643
2/16/2021,Salem,New Jersey,34033,4539,158
2/16/2021,Somerset,New Jersey,34035,21630,772
2/16/2021,Sussex,New Jersey,34037,8605,267
2/16/2021,Union,New Jersey,34039,54378,1717
2/16/2021,Warren,New Jersey,34041,6650,209
2/17/2021,Atlantic,New Jersey,34001,23680,536
2/17/2021,Bergen,New Jersey,34003,73454,2559
2/17/2021,Burlington,New Jersey,34005,34025,721
2/17/2021,Camden,New Jersey,34007,42802,1099
2/17/2021,Cape May,New Jersey,34009,6845,175
2/17/2021,Cumberland,New Jersey,34011,13800,341
2/17/2021,Essex,New Jersey,34013,70553,2618
2/17/2021,Gloucester,New Jersey,34015,23371,520
2/17/2021,Hudson,New Jersey,34017,66063,1958
2/17/2021,Hunterdon,New Jersey,34019,6557,155
2/17/2021,Mercer,New Jersey,34021,26846,854
2/17/2021,Middlesex,New Jersey,34023,69681,2039
2/17/2021,Monmouth,New Jersey,34025,53935,1354
2/17/2021,Morris,New Jersey,34027,35755,1099
2/17/2021,Ocean,New Jersey,34029,55623,1783
2/17/2021,Passaic,New Jersey,34031,55028,1648
2/17/2021,Salem,New Jersey,34033,4557,160
2/17/2021,Somerset,New Jersey,34035,21739,772
2/17/2021,Sussex,New Jersey,34037,8663,267
2/17/2021,Union,New Jersey,34039,54580,1722
2/17/2021,Warren,New Jersey,34041,6689,209
2/18/2021,Atlantic,New Jersey,34001,23833,546
2/18/2021,Bergen,New Jersey,34003,73819,2572
2/18/2021,Burlington,New Jersey,34005,34132,726
2/18/2021,Camden,New Jersey,34007,42934,1108
2/18/2021,Cape May,New Jersey,34009,6881,176
2/18/2021,Cumberland,New Jersey,34011,13823,346
2/18/2021,Essex,New Jersey,34013,70899,2630
2/18/2021,Gloucester,New Jersey,34015,23441,526
2/18/2021,Hudson,New Jersey,34017,66417,1961
2/18/2021,Hunterdon,New Jersey,34019,6590,155
2/18/2021,Mercer,New Jersey,34021,26919,859
2/18/2021,Middlesex,New Jersey,34023,69979,2051
2/18/2021,Monmouth,New Jersey,34025,54178,1365
2/18/2021,Morris,New Jersey,34027,35898,1103
2/18/2021,Ocean,New Jersey,34029,55997,1798
2/18/2021,Passaic,New Jersey,34031,55180,1655
2/18/2021,Salem,New Jersey,34033,4573,159
2/18/2021,Somerset,New Jersey,34035,21848,776
2/18/2021,Sussex,New Jersey,34037,8701,268
2/18/2021,Union,New Jersey,34039,54787,1730
2/18/2021,Warren,New Jersey,34041,6713,211
2/19/2021,Atlantic,New Jersey,34001,23909,549
2/19/2021,Bergen,New Jersey,34003,74126,2583
2/19/2021,Burlington,New Jersey,34005,34230,729
2/19/2021,Camden,New Jersey,34007,43042,1111
2/19/2021,Cape May,New Jersey,34009,6902,176
2/19/2021,Cumberland,New Jersey,34011,13871,349
2/19/2021,Essex,New Jersey,34013,71178,2634
2/19/2021,Gloucester,New Jersey,34015,23511,528
2/19/2021,Hudson,New Jersey,34017,66716,1965
2/19/2021,Hunterdon,New Jersey,34019,6615,156
2/19/2021,Mercer,New Jersey,34021,27015,860
2/19/2021,Middlesex,New Jersey,34023,70279,2057
2/19/2021,Monmouth,New Jersey,34025,54467,1370
2/19/2021,Morris,New Jersey,34027,36077,1103
2/19/2021,Ocean,New Jersey,34029,56273,1806
2/19/2021,Passaic,New Jersey,34031,55408,1660
2/19/2021,Salem,New Jersey,34033,4576,160
2/19/2021,Somerset,New Jersey,34035,21937,777
2/19/2021,Sussex,New Jersey,34037,8750,268
2/19/2021,Union,New Jersey,34039,55029,1732
2/19/2021,Warren,New Jersey,34041,6736,211
2/20/2021,Atlantic,New Jersey,34001,24048,551
2/20/2021,Bergen,New Jersey,34003,74471,2588
2/20/2021,Burlington,New Jersey,34005,34473,730
2/20/2021,Camden,New Jersey,34007,43169,1115
2/20/2021,Cape May,New Jersey,34009,6938,177
2/20/2021,Cumberland,New Jersey,34011,13938,349
2/20/2021,Essex,New Jersey,34013,71449,2639
2/20/2021,Gloucester,New Jersey,34015,23602,531
2/20/2021,Hudson,New Jersey,34017,66897,1967
2/20/2021,Hunterdon,New Jersey,34019,6658,156
2/20/2021,Mercer,New Jersey,34021,27098,862
2/20/2021,Middlesex,New Jersey,34023,70503,2060
2/20/2021,Monmouth,New Jersey,34025,54680,1374
2/20/2021,Morris,New Jersey,34027,36220,1109
2/20/2021,Ocean,New Jersey,34029,56459,1810
2/20/2021,Passaic,New Jersey,34031,55529,1661
2/20/2021,Salem,New Jersey,34033,4585,162
2/20/2021,Somerset,New Jersey,34035,22034,776
2/20/2021,Sussex,New Jersey,34037,8797,269
2/20/2021,Union,New Jersey,34039,55207,1735
2/20/2021,Warren,New Jersey,34041,6768,213
2/21/2021,Atlantic,New Jersey,34001,24131,551
2/21/2021,Bergen,New Jersey,34003,74698,2590
2/21/2021,Burlington,New Jersey,34005,34585,732
2/21/2021,Camden,New Jersey,34007,43261,1115
2/21/2021,Cape May,New Jersey,34009,6974,177
2/21/2021,Cumberland,New Jersey,34011,13955,350
2/21/2021,Essex,New Jersey,34013,71598,2643
2/21/2021,Gloucester,New Jersey,34015,23655,531
2/21/2021,Hudson,New Jersey,34017,67061,1972
2/21/2021,Hunterdon,New Jersey,34019,6673,156
2/21/2021,Mercer,New Jersey,34021,27147,864
2/21/2021,Middlesex,New Jersey,34023,70680,2061
2/21/2021,Monmouth,New Jersey,34025,54892,1376
2/21/2021,Morris,New Jersey,34027,36343,1110
2/21/2021,Ocean,New Jersey,34029,56646,1812
2/21/2021,Passaic,New Jersey,34031,55639,1661
2/21/2021,Salem,New Jersey,34033,4592,162
2/21/2021,Somerset,New Jersey,34035,22093,776
2/21/2021,Sussex,New Jersey,34037,8815,269
2/21/2021,Union,New Jersey,34039,55306,1737
2/21/2021,Warren,New Jersey,34041,6795,213
2/22/2021,Atlantic,New Jersey,34001,24207,552
2/22/2021,Bergen,New Jersey,34003,75062,2592
2/22/2021,Burlington,New Jersey,34005,34677,733
2/22/2021,Camden,New Jersey,34007,43390,1115
2/22/2021,Cape May,New Jersey,34009,7007,178
2/22/2021,Cumberland,New Jersey,34011,14011,350
2/22/2021,Essex,New Jersey,34013,71834,2648
2/22/2021,Gloucester,New Jersey,34015,23719,530
2/22/2021,Hudson,New Jersey,34017,67349,1973
2/22/2021,Hunterdon,New Jersey,34019,6699,156
2/22/2021,Mercer,New Jersey,34021,27236,864
2/22/2021,Middlesex,New Jersey,34023,70874,2061
2/22/2021,Monmouth,New Jersey,34025,55082,1376
2/22/2021,Morris,New Jersey,34027,36515,1111
2/22/2021,Ocean,New Jersey,34029,56895,1813
2/22/2021,Passaic,New Jersey,34031,55755,1663
2/22/2021,Salem,New Jersey,34033,4602,162
2/22/2021,Somerset,New Jersey,34035,22171,776
2/22/2021,Sussex,New Jersey,34037,8850,269
2/22/2021,Union,New Jersey,34039,55484,1739
2/22/2021,Warren,New Jersey,34041,6815,213
2/23/2021,Atlantic,New Jersey,34001,24298,559
2/23/2021,Bergen,New Jersey,34003,75478,2600
2/23/2021,Burlington,New Jersey,34005,34771,737
2/23/2021,Camden,New Jersey,34007,43503,1124
2/23/2021,Cape May,New Jersey,34009,7057,180
2/23/2021,Cumberland,New Jersey,34011,14047,353
2/23/2021,Essex,New Jersey,34013,72100,2653
2/23/2021,Gloucester,New Jersey,34015,23788,533
2/23/2021,Hudson,New Jersey,34017,67644,1981
2/23/2021,Hunterdon,New Jersey,34019,6729,157
2/23/2021,Mercer,New Jersey,34021,27298,868
2/23/2021,Middlesex,New Jersey,34023,71184,2074
2/23/2021,Monmouth,New Jersey,34025,55359,1386
2/23/2021,Morris,New Jersey,34027,36691,1113
2/23/2021,Ocean,New Jersey,34029,57136,1823
2/23/2021,Passaic,New Jersey,34031,55949,1665
2/23/2021,Salem,New Jersey,34033,4606,162
2/23/2021,Somerset,New Jersey,34035,22307,777
2/23/2021,Sussex,New Jersey,34037,8891,270
2/23/2021,Union,New Jersey,34039,55678,1749
2/23/2021,Warren,New Jersey,34041,6851,214
2/24/2021,Atlantic,New Jersey,34001,24405,562
2/24/2021,Bergen,New Jersey,34003,75860,2602
2/24/2021,Burlington,New Jersey,34005,34879,739
2/24/2021,Camden,New Jersey,34007,43604,1127
2/24/2021,Cape May,New Jersey,34009,7096,180
2/24/2021,Cumberland,New Jersey,34011,14102,356
2/24/2021,Essex,New Jersey,34013,72384,2661
2/24/2021,Gloucester,New Jersey,34015,23852,533
2/24/2021,Hudson,New Jersey,34017,67957,1986
2/24/2021,Hunterdon,New Jersey,34019,6767,157
2/24/2021,Mercer,New Jersey,34021,27369,871
2/24/2021,Middlesex,New Jersey,34023,71497,2078
2/24/2021,Monmouth,New Jersey,34025,55651,1388
2/24/2021,Morris,New Jersey,34027,36797,1116
2/24/2021,Ocean,New Jersey,34029,57480,1831
2/24/2021,Passaic,New Jersey,34031,56082,1671
2/24/2021,Salem,New Jersey,34033,4621,162
2/24/2021,Somerset,New Jersey,34035,22419,778
2/24/2021,Sussex,New Jersey,34037,8936,270
2/24/2021,Union,New Jersey,34039,55849,1751
2/24/2021,Warren,New Jersey,34041,6887,216
2/25/2021,Atlantic,New Jersey,34001,24515,563
2/25/2021,Bergen,New Jersey,34003,76339,2610
2/25/2021,Burlington,New Jersey,34005,35002,742
2/25/2021,Camden,New Jersey,34007,43731,1136
2/25/2021,Cape May,New Jersey,34009,7132,181
2/25/2021,Cumberland,New Jersey,34011,14124,360
2/25/2021,Essex,New Jersey,34013,72740,2666
2/25/2021,Gloucester,New Jersey,34015,23928,535
2/25/2021,Hudson,New Jersey,34017,68323,1990
2/25/2021,Hunterdon,New Jersey,34019,6820,158
2/25/2021,Mercer,New Jersey,34021,27446,875
2/25/2021,Middlesex,New Jersey,34023,71812,2081
2/25/2021,Monmouth,New Jersey,34025,56025,1390
2/25/2021,Morris,New Jersey,34027,36930,1117
2/25/2021,Ocean,New Jersey,34029,57812,1841
2/25/2021,Passaic,New Jersey,34031,56244,1676
2/25/2021,Salem,New Jersey,34033,4625,162
2/25/2021,Somerset,New Jersey,34035,22541,779
2/25/2021,Sussex,New Jersey,34037,8981,271
2/25/2021,Union,New Jersey,34039,56067,1756
2/25/2021,Warren,New Jersey,34041,6934,216
2/26/2021,Atlantic,New Jersey,34001,24606,566
2/26/2021,Bergen,New Jersey,34003,76862,2614
2/26/2021,Burlington,New Jersey,34005,35130,743
2/26/2021,Camden,New Jersey,34007,43889,1143
2/26/2021,Cape May,New Jersey,34009,7163,180
2/26/2021,Cumberland,New Jersey,34011,14199,367
2/26/2021,Essex,New Jersey,34013,73078,2671
2/26/2021,Gloucester,New Jersey,34015,23997,537
2/26/2021,Hudson,New Jersey,34017,68672,2000
2/26/2021,Hunterdon,New Jersey,34019,6852,159
2/26/2021,Mercer,New Jersey,34021,27577,876
2/26/2021,Middlesex,New Jersey,34023,72088,2089
2/26/2021,Monmouth,New Jersey,34025,56380,1399
2/26/2021,Morris,New Jersey,34027,37152,1119
2/26/2021,Ocean,New Jersey,34029,58116,1855
2/26/2021,Passaic,New Jersey,34031,56437,1681
2/26/2021,Salem,New Jersey,34033,4647,163
2/26/2021,Somerset,New Jersey,34035,22656,780
2/26/2021,Sussex,New Jersey,34037,9018,273
2/26/2021,Union,New Jersey,34039,56275,1761
2/26/2021,Warren,New Jersey,34041,6983,216
2/27/2021,Atlantic,New Jersey,34001,24746,568
2/27/2021,Bergen,New Jersey,34003,77290,2616
2/27/2021,Burlington,New Jersey,34005,35273,744
2/27/2021,Camden,New Jersey,34007,44055,1147
2/27/2021,Cape May,New Jersey,34009,7201,180
2/27/2021,Cumberland,New Jersey,34011,14267,369
2/27/2021,Essex,New Jersey,34013,73506,2674
2/27/2021,Gloucester,New Jersey,34015,24099,541
2/27/2021,Hudson,New Jersey,34017,69078,2005
2/27/2021,Hunterdon,New Jersey,34019,6898,159
2/27/2021,Mercer,New Jersey,34021,27702,877
2/27/2021,Middlesex,New Jersey,34023,72399,2093
2/27/2021,Monmouth,New Jersey,34025,56659,1402
2/27/2021,Morris,New Jersey,34027,37408,1121
2/27/2021,Ocean,New Jersey,34029,58439,1857
2/27/2021,Passaic,New Jersey,34031,56670,1686
2/27/2021,Salem,New Jersey,34033,4680,164
2/27/2021,Somerset,New Jersey,34035,22765,782
2/27/2021,Sussex,New Jersey,34037,9102,273
2/27/2021,Union,New Jersey,34039,56591,1764
2/27/2021,Warren,New Jersey,34041,7032,216
2/28/2021,Atlantic,New Jersey,34001,24836,568
2/28/2021,Bergen,New Jersey,34003,77537,2617
2/28/2021,Burlington,New Jersey,34005,35369,744
2/28/2021,Camden,New Jersey,34007,44149,1148
2/28/2021,Cape May,New Jersey,34009,7225,180
2/28/2021,Cumberland,New Jersey,34011,14290,369
2/28/2021,Essex,New Jersey,34013,73718,2677
2/28/2021,Gloucester,New Jersey,34015,24145,541
2/28/2021,Hudson,New Jersey,34017,69277,2005
2/28/2021,Hunterdon,New Jersey,34019,6927,159
2/28/2021,Mercer,New Jersey,34021,27790,877
2/28/2021,Middlesex,New Jersey,34023,72617,2095
2/28/2021,Monmouth,New Jersey,34025,56878,1404
2/28/2021,Morris,New Jersey,34027,37542,1122
2/28/2021,Ocean,New Jersey,34029,58624,1857
2/28/2021,Passaic,New Jersey,34031,56840,1687
2/28/2021,Salem,New Jersey,34033,4687,164
2/28/2021,Somerset,New Jersey,34035,22825,783
2/28/2021,Sussex,New Jersey,34037,9127,273
2/28/2021,Union,New Jersey,34039,56756,1766
2/28/2021,Warren,New Jersey,34041,7063,216
3/1/2021,Atlantic,New Jersey,34001,24909,569
3/1/2021,Bergen,New Jersey,34003,78040,2619
3/1/2021,Burlington,New Jersey,34005,35483,745
3/1/2021,Camden,New Jersey,34007,44301,1152
3/1/2021,Cape May,New Jersey,34009,7251,180
3/1/2021,Cumberland,New Jersey,34011,14349,370
3/1/2021,Essex,New Jersey,34013,73995,2678
3/1/2021,Gloucester,New Jersey,34015,24235,541
3/1/2021,Hudson,New Jersey,34017,69600,2007
3/1/2021,Hunterdon,New Jersey,34019,6951,159
3/1/2021,Mercer,New Jersey,34021,27881,877
3/1/2021,Middlesex,New Jersey,34023,72848,2097
3/1/2021,Monmouth,New Jersey,34025,57157,1406
3/1/2021,Morris,New Jersey,34027,37727,1122
3/1/2021,Ocean,New Jersey,34029,58875,1858
3/1/2021,Passaic,New Jersey,34031,56986,1691
3/1/2021,Salem,New Jersey,34033,4705,164
3/1/2021,Somerset,New Jersey,34035,22926,783
3/1/2021,Sussex,New Jersey,34037,9173,273
3/1/2021,Union,New Jersey,34039,56976,1766
3/1/2021,Warren,New Jersey,34041,7102,216
3/2/2021,Atlantic,New Jersey,34001,24998,573
3/2/2021,Bergen,New Jersey,34003,78445,2621
3/2/2021,Burlington,New Jersey,34005,35600,746
3/2/2021,Camden,New Jersey,34007,44423,1154
3/2/2021,Cape May,New Jersey,34009,7281,181
3/2/2021,Cumberland,New Jersey,34011,14387,370
3/2/2021,Essex,New Jersey,34013,74249,2683
3/2/2021,Gloucester,New Jersey,34015,24311,544
3/2/2021,Hudson,New Jersey,34017,69940,2011
3/2/2021,Hunterdon,New Jersey,34019,6989,159
3/2/2021,Mercer,New Jersey,34021,27976,877
3/2/2021,Middlesex,New Jersey,34023,73117,2100
3/2/2021,Monmouth,New Jersey,34025,57460,1407
3/2/2021,Morris,New Jersey,34027,37892,1124
3/2/2021,Ocean,New Jersey,34029,59147,1866
3/2/2021,Passaic,New Jersey,34031,57218,1698
3/2/2021,Salem,New Jersey,34033,4718,164
3/2/2021,Somerset,New Jersey,34035,23041,785
3/2/2021,Sussex,New Jersey,34037,9219,273
3/2/2021,Union,New Jersey,34039,57196,1768
3/2/2021,Warren,New Jersey,34041,7141,217
3/3/2021,Atlantic,New Jersey,34001,25092,574
3/3/2021,Bergen,New Jersey,34003,78951,2624
3/3/2021,Burlington,New Jersey,34005,35715,747
3/3/2021,Camden,New Jersey,34007,44527,1162
3/3/2021,Cape May,New Jersey,34009,7323,182
3/3/2021,Cumberland,New Jersey,34011,14407,372
3/3/2021,Essex,New Jersey,34013,74570,2687
3/3/2021,Gloucester,New Jersey,34015,24363,546
3/3/2021,Hudson,New Jersey,34017,70202,2015
3/3/2021,Hunterdon,New Jersey,34019,7035,161
3/3/2021,Mercer,New Jersey,34021,28076,880
3/3/2021,Middlesex,New Jersey,34023,73459,2108
3/3/2021,Monmouth,New Jersey,34025,57808,1409
3/3/2021,Morris,New Jersey,34027,38045,1129
3/3/2021,Ocean,New Jersey,34029,59500,1873
3/3/2021,Passaic,New Jersey,34031,57533,1699
3/3/2021,Salem,New Jersey,34033,4730,165
3/3/2021,Somerset,New Jersey,34035,23143,786
3/3/2021,Sussex,New Jersey,34037,9252,275
3/3/2021,Union,New Jersey,34039,57442,1772
3/3/2021,Warren,New Jersey,34041,7180,217
3/4/2021,Atlantic,New Jersey,34001,25176,577
3/4/2021,Bergen,New Jersey,34003,79332,2629
3/4/2021,Burlington,New Jersey,34005,35842,750
3/4/2021,Camden,New Jersey,34007,44633,1170
3/4/2021,Cape May,New Jersey,34009,7353,184
3/4/2021,Cumberland,New Jersey,34011,14434,374
3/4/2021,Essex,New Jersey,34013,74861,2695
3/4/2021,Gloucester,New Jersey,34015,24442,551
3/4/2021,Hudson,New Jersey,34017,70465,2021
3/4/2021,Hunterdon,New Jersey,34019,7079,163
3/4/2021,Mercer,New Jersey,34021,28155,884
3/4/2021,Middlesex,New Jersey,34023,73743,2121
3/4/2021,Monmouth,New Jersey,34025,58113,1421
3/4/2021,Morris,New Jersey,34027,38209,1127
3/4/2021,Ocean,New Jersey,34029,59803,1887
3/4/2021,Passaic,New Jersey,34031,57708,1707
3/4/2021,Salem,New Jersey,34033,4742,166
3/4/2021,Somerset,New Jersey,34035,23239,787
3/4/2021,Sussex,New Jersey,34037,9303,275
3/4/2021,Union,New Jersey,34039,57632,1782
3/4/2021,Warren,New Jersey,34041,7211,220
3/5/2021,Atlantic,New Jersey,34001,25271,579
3/5/2021,Bergen,New Jersey,34003,79796,2632
3/5/2021,Burlington,New Jersey,34005,35975,753
3/5/2021,Camden,New Jersey,34007,44769,1172
3/5/2021,Cape May,New Jersey,34009,7386,184
3/5/2021,Cumberland,New Jersey,34011,14477,375
3/5/2021,Essex,New Jersey,34013,75189,2700
3/5/2021,Gloucester,New Jersey,34015,24513,553
3/5/2021,Hudson,New Jersey,34017,70791,2023
3/5/2021,Hunterdon,New Jersey,34019,7117,163
3/5/2021,Mercer,New Jersey,34021,28246,885
3/5/2021,Middlesex,New Jersey,34023,74044,2123
3/5/2021,Monmouth,New Jersey,34025,58515,1422
3/5/2021,Morris,New Jersey,34027,38529,1129
3/5/2021,Ocean,New Jersey,34029,60087,1887
3/5/2021,Passaic,New Jersey,34031,57929,1707
3/5/2021,Salem,New Jersey,34033,4761,166
3/5/2021,Somerset,New Jersey,34035,23321,788
3/5/2021,Sussex,New Jersey,34037,9357,274
3/5/2021,Union,New Jersey,34039,57833,1786
3/5/2021,Warren,New Jersey,34041,7254,220
3/6/2021,Atlantic,New Jersey,34001,25359,579
3/6/2021,Bergen,New Jersey,34003,80008,2638
3/6/2021,Burlington,New Jersey,34005,36125,754
3/6/2021,Camden,New Jersey,34007,44915,1177
3/6/2021,Cape May,New Jersey,34009,7416,184
3/6/2021,Cumberland,New Jersey,34011,14500,376
3/6/2021,Essex,New Jersey,34013,75544,2702
3/6/2021,Gloucester,New Jersey,34015,24587,554
3/6/2021,Hudson,New Jersey,34017,71174,2028
3/6/2021,Hunterdon,New Jersey,34019,7151,164
3/6/2021,Mercer,New Jersey,34021,28335,887
3/6/2021,Middlesex,New Jersey,34023,74383,2125
3/6/2021,Monmouth,New Jersey,34025,58923,1423
3/6/2021,Morris,New Jersey,34027,38787,1131
3/6/2021,Ocean,New Jersey,34029,60469,1889
3/6/2021,Passaic,New Jersey,34031,58146,1708
3/6/2021,Salem,New Jersey,34033,4763,166
3/6/2021,Somerset,New Jersey,34035,23449,788
3/6/2021,Sussex,New Jersey,34037,9419,275
3/6/2021,Union,New Jersey,34039,58121,1789
3/6/2021,Warren,New Jersey,34041,7296,220
3/7/2021,Atlantic,New Jersey,34001,25431,579
3/7/2021,Bergen,New Jersey,34003,80339,2638
3/7/2021,Burlington,New Jersey,34005,36206,756
3/7/2021,Camden,New Jersey,34007,44972,1178
3/7/2021,Cape May,New Jersey,34009,7432,184
3/7/2021,Cumberland,New Jersey,34011,14516,377
3/7/2021,Essex,New Jersey,34013,75772,2706
3/7/2021,Gloucester,New Jersey,34015,24640,555
3/7/2021,Hudson,New Jersey,34017,71406,2029
3/7/2021,Hunterdon,New Jersey,34019,7165,164
3/7/2021,Mercer,New Jersey,34021,28400,887
3/7/2021,Middlesex,New Jersey,34023,74641,2126
3/7/2021,Monmouth,New Jersey,34025,59141,1423
3/7/2021,Morris,New Jersey,34027,38943,1132
3/7/2021,Ocean,New Jersey,34029,60663,1890
3/7/2021,Passaic,New Jersey,34031,58331,1709
3/7/2021,Salem,New Jersey,34033,4770,166
3/7/2021,Somerset,New Jersey,34035,23534,789
3/7/2021,Sussex,New Jersey,34037,9469,275
3/7/2021,Union,New Jersey,34039,58314,1791
3/7/2021,Warren,New Jersey,34041,7337,220
3/8/2021,Atlantic,New Jersey,34001,25522,579
3/8/2021,Bergen,New Jersey,34003,80605,2640
3/8/2021,Burlington,New Jersey,34005,36326,756
3/8/2021,Camden,New Jersey,34007,45073,1179
3/8/2021,Cape May,New Jersey,34009,7454,184
3/8/2021,Cumberland,New Jersey,34011,14526,377
3/8/2021,Essex,New Jersey,34013,75967,2706
3/8/2021,Gloucester,New Jersey,34015,24684,555
3/8/2021,Hudson,New Jersey,34017,71635,2031
3/8/2021,Hunterdon,New Jersey,34019,7199,165
3/8/2021,Mercer,New Jersey,34021,28463,887
3/8/2021,Middlesex,New Jersey,34023,74783,2127
3/8/2021,Monmouth,New Jersey,34025,59340,1424
3/8/2021,Morris,New Jersey,34027,39106,1135
3/8/2021,Ocean,New Jersey,34029,60887,1890
3/8/2021,Passaic,New Jersey,34031,58484,1710
3/8/2021,Salem,New Jersey,34033,4774,166
3/8/2021,Somerset,New Jersey,34035,23603,788
3/8/2021,Sussex,New Jersey,34037,9514,275
3/8/2021,Union,New Jersey,34039,58472,1796
3/8/2021,Warren,New Jersey,34041,7360,220
3/9/2021,Atlantic,New Jersey,34001,25626,581
3/9/2021,Bergen,New Jersey,34003,81125,2648
3/9/2021,Burlington,New Jersey,34005,36443,758
3/9/2021,Camden,New Jersey,34007,45231,1185
3/9/2021,Cape May,New Jersey,34009,7479,184
3/9/2021,Cumberland,New Jersey,34011,14596,378
3/9/2021,Essex,New Jersey,34013,76301,2710
3/9/2021,Gloucester,New Jersey,34015,24770,555
3/9/2021,Hudson,New Jersey,34017,71969,2036
3/9/2021,Hunterdon,New Jersey,34019,7244,165
3/9/2021,Mercer,New Jersey,34021,28570,887
3/9/2021,Middlesex,New Jersey,34023,75169,2132
3/9/2021,Monmouth,New Jersey,34025,59856,1427
3/9/2021,Morris,New Jersey,34027,39332,1136
3/9/2021,Ocean,New Jersey,34029,61210,1896
3/9/2021,Passaic,New Jersey,34031,58725,1711
3/9/2021,Salem,New Jersey,34033,4784,166
3/9/2021,Somerset,New Jersey,34035,23756,788
3/9/2021,Sussex,New Jersey,34037,9608,275
3/9/2021,Union,New Jersey,34039,58754,1797
3/9/2021,Warren,New Jersey,34041,7392,220
3/10/2021,Atlantic,New Jersey,34001,25715,583
3/10/2021,Bergen,New Jersey,34003,81535,2653
3/10/2021,Burlington,New Jersey,34005,36584,762
3/10/2021,Camden,New Jersey,34007,45363,1191
3/10/2021,Cape May,New Jersey,34009,7512,185
3/10/2021,Cumberland,New Jersey,34011,14628,379
3/10/2021,Essex,New Jersey,34013,76640,2715
3/10/2021,Gloucester,New Jersey,34015,24888,558
3/10/2021,Hudson,New Jersey,34017,72300,2039
3/10/2021,Hunterdon,New Jersey,34019,7275,165
3/10/2021,Mercer,New Jersey,34021,28685,887
3/10/2021,Middlesex,New Jersey,34023,75461,2136
3/10/2021,Monmouth,New Jersey,34025,60229,1428
3/10/2021,Morris,New Jersey,34027,39575,1136
3/10/2021,Ocean,New Jersey,34029,61576,1902
3/10/2021,Passaic,New Jersey,34031,58987,1720
3/10/2021,Salem,New Jersey,34033,4797,166
3/10/2021,Somerset,New Jersey,34035,23905,789
3/10/2021,Sussex,New Jersey,34037,9660,275
3/10/2021,Union,New Jersey,34039,58936,1802
3/10/2021,Warren,New Jersey,34041,7425,220
3/11/2021,Atlantic,New Jersey,34001,25808,587
3/11/2021,Bergen,New Jersey,34003,82037,2659
3/11/2021,Burlington,New Jersey,34005,36738,764
3/11/2021,Camden,New Jersey,34007,45497,1196
3/11/2021,Cape May,New Jersey,34009,7541,185
3/11/2021,Cumberland,New Jersey,34011,14673,380
3/11/2021,Essex,New Jersey,34013,77009,2716
3/11/2021,Gloucester,New Jersey,34015,24976,561
3/11/2021,Hudson,New Jersey,34017,72644,2042
3/11/2021,Hunterdon,New Jersey,34019,7309,165
3/11/2021,Mercer,New Jersey,34021,28766,887
3/11/2021,Middlesex,New Jersey,34023,75779,2142
3/11/2021,Monmouth,New Jersey,34025,60556,1431
3/11/2021,Morris,New Jersey,34027,39792,1137
3/11/2021,Ocean,New Jersey,34029,61859,1903
3/11/2021,Passaic,New Jersey,34031,59205,1726
3/11/2021,Salem,New Jersey,34033,4810,166
3/11/2021,Somerset,New Jersey,34035,24034,792
3/11/2021,Sussex,New Jersey,34037,9762,275
3/11/2021,Union,New Jersey,34039,59144,1803
3/11/2021,Warren,New Jersey,34041,7453,220
