date,county,state,fips,cumulative_cases,cumulative_deaths
5/6/2020,Salem,New Jersey,34033,353,17
5/6/2020,Somerset,New Jersey,34035,3860,315
5/6/2020,Sussex,New Jersey,34037,995,122
5/6/2020,Union,New Jersey,34039,13604,800
5/6/2020,Warren,New Jersey,34041,993,94
5/7/2020,Atlantic,New Jersey,34001,1302,62
5/7/2020,Bergen,New Jersey,34003,16609,1319
5/7/2020,Burlington,New Jersey,34005,3367,185
5/7/2020,Camden,New Jersey,34007,4479,193
5/7/2020,Cape May,New Jersey,34009,401,31
5/7/2020,Cumberland,New Jersey,34011,1090,25
5/7/2020,Essex,New Jersey,34013,15095,1381
5/7/2020,Gloucester,New Jersey,34015,1548,66
5/7/2020,Hudson,New Jersey,34017,16354,923
5/7/2020,Hunterdon,New Jersey,34019,685,43
5/7/2020,Mercer,New Jersey,34021,4986,313
5/7/2020,Middlesex,New Jersey,34023,13411,737
5/7/2020,Monmouth,New Jersey,34025,6649,428
5/7/2020,Morris,New Jersey,34027,5702,503
5/7/2020,Ocean,New Jersey,34029,7209,500
5/7/2020,Passaic,New Jersey,34031,14133,703
5/7/2020,Salem,New Jersey,34033,358,18
5/7/2020,Somerset,New Jersey,34035,3914,320
5/7/2020,Sussex,New Jersey,34037,1006,123
5/7/2020,Union,New Jersey,34039,13781,829
5/7/2020,Warren,New Jersey,34041,1004,99
5/8/2020,Atlantic,New Jersey,34001,1423,68
5/8/2020,Bergen,New Jersey,34003,16709,1329
5/8/2020,Burlington,New Jersey,34005,3431,190
5/8/2020,Camden,New Jersey,34007,4619,199
5/8/2020,Cape May,New Jersey,34009,424,31
5/8/2020,Cumberland,New Jersey,34011,1124,28
5/8/2020,Essex,New Jersey,34013,15256,1398
5/8/2020,Gloucester,New Jersey,34015,1593,72
5/8/2020,Hudson,New Jersey,34017,16520,940
5/8/2020,Hunterdon,New Jersey,34019,701,44
5/8/2020,Mercer,New Jersey,34021,5111,322
5/8/2020,Middlesex,New Jersey,34023,13617,748
5/8/2020,Monmouth,New Jersey,34025,6752,429
5/8/2020,Morris,New Jersey,34027,5767,506
5/8/2020,Ocean,New Jersey,34029,7277,516
5/8/2020,Passaic,New Jersey,34031,14280,715
5/8/2020,Salem,New Jersey,34033,363,18
5/8/2020,Somerset,New Jersey,34035,3968,328
5/8/2020,Sussex,New Jersey,34037,1015,125
5/8/2020,Union,New Jersey,34039,13917,844
5/8/2020,Warren,New Jersey,34041,1034,101
5/9/2020,Atlantic,New Jersey,34001,1494,72
5/9/2020,Bergen,New Jersey,34003,16804,1348
5/9/2020,Burlington,New Jersey,34005,3531,194
5/9/2020,Camden,New Jersey,34007,4758,217
5/9/2020,Cape May,New Jersey,34009,442,32
5/9/2020,Cumberland,New Jersey,34011,1245,34
5/9/2020,Essex,New Jersey,34013,15365,1414
5/9/2020,Gloucester,New Jersey,34015,1631,79
5/9/2020,Hudson,New Jersey,34017,16675,954
5/9/2020,Hunterdon,New Jersey,34019,706,46
5/9/2020,Mercer,New Jersey,34021,5233,330
5/9/2020,Middlesex,New Jersey,34023,13759,759
5/9/2020,Monmouth,New Jersey,34025,6815,439
5/9/2020,Morris,New Jersey,34027,5833,511
5/9/2020,Ocean,New Jersey,34029,7366,522
5/9/2020,Passaic,New Jersey,34031,14428,734
5/9/2020,Salem,New Jersey,34033,400,18
5/9/2020,Somerset,New Jersey,34035,3996,331
5/9/2020,Sussex,New Jersey,34037,1023,127
5/9/2020,Union,New Jersey,34039,13984,852
5/9/2020,Warren,New Jersey,34041,1040,103
5/10/2020,Atlantic,New Jersey,34001,1510,72
5/10/2020,Bergen,New Jersey,34003,16929,1355
5/10/2020,Burlington,New Jersey,34005,3574,198
5/10/2020,Camden,New Jersey,34007,4870,225
5/10/2020,Cape May,New Jersey,34009,458,32
5/10/2020,Cumberland,New Jersey,34011,1287,36
5/10/2020,Essex,New Jersey,34013,15524,1423
5/10/2020,Gloucester,New Jersey,34015,1654,81
5/10/2020,Hudson,New Jersey,34017,16822,969
5/10/2020,Hunterdon,New Jersey,34019,714,45
5/10/2020,Mercer,New Jersey,34021,5317,334
5/10/2020,Middlesex,New Jersey,34023,13937,793
5/10/2020,Monmouth,New Jersey,34025,6894,443
5/10/2020,Morris,New Jersey,34027,5854,516
5/10/2020,Ocean,New Jersey,34029,7462,540
5/10/2020,Passaic,New Jersey,34031,14543,744
5/10/2020,Salem,New Jersey,34033,411,18
5/10/2020,Somerset,New Jersey,34035,4054,333
5/10/2020,Sussex,New Jersey,34037,1026,127
5/10/2020,Union,New Jersey,34039,14057,867
5/10/2020,Warren,New Jersey,34041,1044,104
5/11/2020,Atlantic,New Jersey,34001,1533,77
5/11/2020,Bergen,New Jersey,34003,17028,1358
5/11/2020,Burlington,New Jersey,34005,3665,200
5/11/2020,Camden,New Jersey,34007,4959,227
5/11/2020,Cape May,New Jersey,34009,462,32
5/11/2020,Cumberland,New Jersey,34011,1363,40
5/11/2020,Essex,New Jersey,34013,15602,1426
5/11/2020,Gloucester,New Jersey,34015,1690,83
5/11/2020,Hudson,New Jersey,34017,16936,971
5/11/2020,Hunterdon,New Jersey,34019,723,45
5/11/2020,Mercer,New Jersey,34021,5393,340
5/11/2020,Middlesex,New Jersey,34023,14036,794
5/11/2020,Monmouth,New Jersey,34025,6988,445
5/11/2020,Morris,New Jersey,34027,5876,518
5/11/2020,Ocean,New Jersey,34029,7569,547
5/11/2020,Passaic,New Jersey,34031,14645,747
5/11/2020,Salem,New Jersey,34033,411,18
5/11/2020,Somerset,New Jersey,34035,4093,335
5/11/2020,Sussex,New Jersey,34037,1033,128
5/11/2020,Union,New Jersey,34039,14164,875
5/11/2020,Warren,New Jersey,34041,1047,104
5/12/2020,Atlantic,New Jersey,34001,1558,79
5/12/2020,Bergen,New Jersey,34003,17091,1388
5/12/2020,Burlington,New Jersey,34005,3697,208
5/12/2020,Camden,New Jersey,34007,5043,236
5/12/2020,Cape May,New Jersey,34009,471,35
5/12/2020,Cumberland,New Jersey,34011,1427,43
5/12/2020,Essex,New Jersey,34013,15658,1444
5/12/2020,Gloucester,New Jersey,34015,1710,90
5/12/2020,Hudson,New Jersey,34017,16975,981
5/12/2020,Hunterdon,New Jersey,34019,729,45
5/12/2020,Mercer,New Jersey,34021,5426,349
5/12/2020,Middlesex,New Jersey,34023,14121,801
5/12/2020,Monmouth,New Jersey,34025,7041,460
5/12/2020,Morris,New Jersey,34027,5908,523
5/12/2020,Ocean,New Jersey,34029,7633,562
5/12/2020,Passaic,New Jersey,34031,14716,765
5/12/2020,Salem,New Jersey,34033,418,18
5/12/2020,Somerset,New Jersey,34035,4115,339
5/12/2020,Sussex,New Jersey,34037,1038,135
5/12/2020,Union,New Jersey,34039,14203,899
5/12/2020,Warren,New Jersey,34041,1061,108
5/13/2020,Atlantic,New Jersey,34001,1584,88
5/13/2020,Bergen,New Jersey,34003,17150,1409
5/13/2020,Burlington,New Jersey,34005,3726,214
5/13/2020,Camden,New Jersey,34007,5099,246
5/13/2020,Cape May,New Jersey,34009,479,37
5/13/2020,Cumberland,New Jersey,34011,1447,43
5/13/2020,Essex,New Jersey,34013,15749,1471
5/13/2020,Gloucester,New Jersey,34015,1728,92
5/13/2020,Hudson,New Jersey,34017,17035,1007
5/13/2020,Hunterdon,New Jersey,34019,732,47
5/13/2020,Mercer,New Jersey,34021,5499,360
5/13/2020,Middlesex,New Jersey,34023,14241,819
5/13/2020,Monmouth,New Jersey,34025,7090,466
5/13/2020,Morris,New Jersey,34027,5926,531
5/13/2020,Ocean,New Jersey,34029,7688,571
5/13/2020,Passaic,New Jersey,34031,14757,785
5/13/2020,Salem,New Jersey,34033,428,18
5/13/2020,Somerset,New Jersey,34035,4127,340
5/13/2020,Sussex,New Jersey,34037,1041,136
5/13/2020,Union,New Jersey,34039,14306,908
5/13/2020,Warren,New Jersey,34041,1066,114
5/14/2020,Atlantic,New Jersey,34001,1649,99
5/14/2020,Bergen,New Jersey,34003,17080,1423
5/14/2020,Burlington,New Jersey,34005,3782,228
5/14/2020,Camden,New Jersey,34007,5172,256
5/14/2020,Cape May,New Jersey,34009,483,39
5/14/2020,Cumberland,New Jersey,34011,1471,48
5/14/2020,Essex,New Jersey,34013,15824,1496
5/14/2020,Gloucester,New Jersey,34015,1756,98
5/14/2020,Hudson,New Jersey,34017,17134,1032
5/14/2020,Hunterdon,New Jersey,34019,764,48
5/14/2020,Mercer,New Jersey,34021,5612,374
5/14/2020,Middlesex,New Jersey,34023,14332,841
5/14/2020,Monmouth,New Jersey,34025,7164,480
5/14/2020,Morris,New Jersey,34027,5954,539
5/14/2020,Ocean,New Jersey,34029,7742,595
5/14/2020,Passaic,New Jersey,34031,14887,802
5/14/2020,Salem,New Jersey,34033,438,18
5/14/2020,Somerset,New Jersey,34035,4159,348
5/14/2020,Sussex,New Jersey,34037,1046,137
5/14/2020,Union,New Jersey,34039,14385,930
5/14/2020,Warren,New Jersey,34041,1068,115
5/15/2020,Atlantic,New Jersey,34001,1678,107
5/15/2020,Bergen,New Jersey,34003,17195,1443
5/15/2020,Burlington,New Jersey,34005,3849,238
5/15/2020,Camden,New Jersey,34007,5255,262
5/15/2020,Cape May,New Jersey,34009,487,40
5/15/2020,Cumberland,New Jersey,34011,1488,48
5/15/2020,Essex,New Jersey,34013,15953,1510
5/15/2020,Gloucester,New Jersey,34015,1788,106
5/15/2020,Hudson,New Jersey,34017,17237,1042
5/15/2020,Hunterdon,New Jersey,34019,777,49
5/15/2020,Mercer,New Jersey,34021,5673,386
5/15/2020,Middlesex,New Jersey,34023,14429,865
5/15/2020,Monmouth,New Jersey,34025,7224,495
5/15/2020,Morris,New Jersey,34027,5990,550
5/15/2020,Ocean,New Jersey,34029,7829,610
5/15/2020,Passaic,New Jersey,34031,14930,816
5/15/2020,Salem,New Jersey,34033,446,18
5/15/2020,Somerset,New Jersey,34035,4181,359
5/15/2020,Sussex,New Jersey,34037,1047,137
5/15/2020,Union,New Jersey,34039,14492,939
5/15/2020,Warren,New Jersey,34041,1072,118
5/16/2020,Atlantic,New Jersey,34001,1716,110
5/16/2020,Bergen,New Jersey,34003,17246,1450
5/16/2020,Burlington,New Jersey,34005,3875,239
5/16/2020,Camden,New Jersey,34007,5381,268
5/16/2020,Cape May,New Jersey,34009,500,41
5/16/2020,Cumberland,New Jersey,34011,1592,49
5/16/2020,Essex,New Jersey,34013,16032,1522
5/16/2020,Gloucester,New Jersey,34015,1811,113
5/16/2020,Hudson,New Jersey,34017,17326,1045
5/16/2020,Hunterdon,New Jersey,34019,795,49
5/16/2020,Mercer,New Jersey,34021,5719,396
5/16/2020,Middlesex,New Jersey,34023,14514,872
5/16/2020,Monmouth,New Jersey,34025,7297,503
5/16/2020,Morris,New Jersey,34027,6012,561
5/16/2020,Ocean,New Jersey,34029,7878,617
5/16/2020,Passaic,New Jersey,34031,15031,831
5/16/2020,Salem,New Jersey,34033,457,19
5/16/2020,Somerset,New Jersey,34035,4212,363
5/16/2020,Sussex,New Jersey,34037,1053,137
5/16/2020,Union,New Jersey,34039,14569,946
5/16/2020,Warren,New Jersey,34041,1077,118
5/17/2020,Atlantic,New Jersey,34001,1758,112
5/17/2020,Bergen,New Jersey,34003,17361,1455
5/17/2020,Burlington,New Jersey,34005,3937,239
5/17/2020,Camden,New Jersey,34007,5455,272
5/17/2020,Cape May,New Jersey,34009,503,41
5/17/2020,Cumberland,New Jersey,34011,1608,51
5/17/2020,Essex,New Jersey,34013,16140,1528
5/17/2020,Gloucester,New Jersey,34015,1832,116
5/17/2020,Hudson,New Jersey,34017,17447,1057
5/17/2020,Hunterdon,New Jersey,34019,808,52
5/17/2020,Mercer,New Jersey,34021,5825,407
5/17/2020,Middlesex,New Jersey,34023,14668,884
5/17/2020,Monmouth,New Jersey,34025,7339,508
5/17/2020,Morris,New Jersey,34027,6036,561
5/17/2020,Ocean,New Jersey,34029,7913,626
5/17/2020,Passaic,New Jersey,34031,15205,838
5/17/2020,Salem,New Jersey,34033,459,19
5/17/2020,Somerset,New Jersey,34035,4255,375
5/17/2020,Sussex,New Jersey,34037,1056,138
5/17/2020,Union,New Jersey,34039,14702,957
5/17/2020,Warren,New Jersey,34041,1078,120
5/18/2020,Atlantic,New Jersey,34001,1807,112
5/18/2020,Bergen,New Jersey,34003,17459,1460
5/18/2020,Burlington,New Jersey,34005,3986,245
5/18/2020,Camden,New Jersey,34007,5573,275
5/18/2020,Cape May,New Jersey,34009,506,41
5/18/2020,Cumberland,New Jersey,34011,1679,53
5/18/2020,Essex,New Jersey,34013,16600,1546
5/18/2020,Gloucester,New Jersey,34015,1907,117
5/18/2020,Hudson,New Jersey,34017,17574,1068
5/18/2020,Hunterdon,New Jersey,34019,846,52
5/18/2020,Mercer,New Jersey,34021,5950,408
5/18/2020,Middlesex,New Jersey,34023,14752,888
5/18/2020,Monmouth,New Jersey,34025,7408,513
5/18/2020,Morris,New Jersey,34027,6092,569
5/18/2020,Ocean,New Jersey,34029,7994,633
5/18/2020,Passaic,New Jersey,34031,15278,839
5/18/2020,Salem,New Jersey,34033,465,20
5/18/2020,Somerset,New Jersey,34035,4278,375
5/18/2020,Sussex,New Jersey,34037,1061,138
5/18/2020,Union,New Jersey,34039,14903,962
5/18/2020,Warren,New Jersey,34041,1086,121
5/19/2020,Atlantic,New Jersey,34001,1838,121
5/19/2020,Bergen,New Jersey,34003,17522,1474
5/19/2020,Burlington,New Jersey,34005,4000,247
5/19/2020,Camden,New Jersey,34007,5644,279
5/19/2020,Cape May,New Jersey,34009,518,42
5/19/2020,Cumberland,New Jersey,34011,1759,56
5/19/2020,Essex,New Jersey,34013,16686,1565
5/19/2020,Gloucester,New Jersey,34015,1935,125
5/19/2020,Hudson,New Jersey,34017,17621,1082
5/19/2020,Hunterdon,New Jersey,34019,885,53
5/19/2020,Mercer,New Jersey,34021,6018,422
5/19/2020,Middlesex,New Jersey,34023,14834,903
5/19/2020,Monmouth,New Jersey,34025,7470,520
5/19/2020,Morris,New Jersey,34027,6100,572
5/19/2020,Ocean,New Jersey,34029,8067,643
5/19/2020,Passaic,New Jersey,34031,15371,842
5/19/2020,Salem,New Jersey,34033,470,21
5/19/2020,Somerset,New Jersey,34035,4312,382
5/19/2020,Sussex,New Jersey,34037,1063,139
5/19/2020,Union,New Jersey,34039,15031,977
5/19/2020,Warren,New Jersey,34041,1091,121
5/20/2020,Atlantic,New Jersey,34001,1875,126
5/20/2020,Bergen,New Jersey,34003,17518,1500
5/20/2020,Burlington,New Jersey,34005,4058,249
5/20/2020,Camden,New Jersey,34007,5738,286
5/20/2020,Cape May,New Jersey,34009,531,42
5/20/2020,Cumberland,New Jersey,34011,1830,57
5/20/2020,Essex,New Jersey,34013,16852,1569
5/20/2020,Gloucester,New Jersey,34015,1966,127
5/20/2020,Hudson,New Jersey,34017,17748,1106
5/20/2020,Hunterdon,New Jersey,34019,920,55
5/20/2020,Mercer,New Jersey,34021,6162,431
5/20/2020,Middlesex,New Jersey,34023,14954,913
5/20/2020,Monmouth,New Jersey,34025,7541,531
5/20/2020,Morris,New Jersey,34027,6139,581
5/20/2020,Ocean,New Jersey,34029,8165,656
5/20/2020,Passaic,New Jersey,34031,15426,855
5/20/2020,Salem,New Jersey,34033,481,23
5/20/2020,Somerset,New Jersey,34035,4349,384
5/20/2020,Sussex,New Jersey,34037,1069,140
5/20/2020,Union,New Jersey,34039,15122,994
5/20/2020,Warren,New Jersey,34041,1100,122
5/21/2020,Atlantic,New Jersey,34001,1895,128
5/21/2020,Bergen,New Jersey,34003,17583,1508
5/21/2020,Burlington,New Jersey,34005,4097,249
5/21/2020,Camden,New Jersey,34007,5818,290
5/21/2020,Cape May,New Jersey,34009,534,44
5/21/2020,Cumberland,New Jersey,34011,1869,60
5/21/2020,Essex,New Jersey,34013,16906,1576
5/21/2020,Gloucester,New Jersey,34015,2002,129
5/21/2020,Hudson,New Jersey,34017,17814,1121
5/21/2020,Hunterdon,New Jersey,34019,925,55
5/21/2020,Mercer,New Jersey,34021,6205,438
5/21/2020,Middlesex,New Jersey,34023,15057,921
5/21/2020,Monmouth,New Jersey,34025,7637,537
5/21/2020,Morris,New Jersey,34027,6155,583
5/21/2020,Ocean,New Jersey,34029,8214,661
5/21/2020,Passaic,New Jersey,34031,15497,864
5/21/2020,Salem,New Jersey,34033,484,24
5/21/2020,Somerset,New Jersey,34035,4390,387
5/21/2020,Sussex,New Jersey,34037,1077,140
5/21/2020,Union,New Jersey,34039,15176,1005
5/21/2020,Warren,New Jersey,34041,1111,123
5/22/2020,Atlantic,New Jersey,34001,1919,130
5/22/2020,Bergen,New Jersey,34003,17653,1515
5/22/2020,Burlington,New Jersey,34005,4217,261
5/22/2020,Camden,New Jersey,34007,5923,299
5/22/2020,Cape May,New Jersey,34009,545,46
5/22/2020,Cumberland,New Jersey,34011,1921,61
5/22/2020,Essex,New Jersey,34013,17014,1585
5/22/2020,Gloucester,New Jersey,34015,2031,132
5/22/2020,Hudson,New Jersey,34017,17897,1134
5/22/2020,Hunterdon,New Jersey,34019,938,55
5/22/2020,Mercer,New Jersey,34021,6295,443
5/22/2020,Middlesex,New Jersey,34023,15165,935
5/22/2020,Monmouth,New Jersey,34025,7695,543
5/22/2020,Morris,New Jersey,34027,6171,587
5/22/2020,Ocean,New Jersey,34029,8285,678
5/22/2020,Passaic,New Jersey,34031,15604,881
5/22/2020,Salem,New Jersey,34033,523,26
5/22/2020,Somerset,New Jersey,34035,4416,392
5/22/2020,Sussex,New Jersey,34037,1075,141
5/22/2020,Union,New Jersey,34039,15191,1018
5/22/2020,Warren,New Jersey,34041,1118,123
5/23/2020,Atlantic,New Jersey,34001,1936,143
5/23/2020,Bergen,New Jersey,34003,17668,1521
5/23/2020,Burlington,New Jersey,34005,4252,266
5/23/2020,Camden,New Jersey,34007,5953,303
5/23/2020,Cape May,New Jersey,34009,558,48
5/23/2020,Cumberland,New Jersey,34011,1924,62
5/23/2020,Essex,New Jersey,34013,17065,1588
5/23/2020,Gloucester,New Jersey,34015,2044,134
5/23/2020,Hudson,New Jersey,34017,17910,1138
5/23/2020,Hunterdon,New Jersey,34019,938,57
5/23/2020,Mercer,New Jersey,34021,6351,447
5/23/2020,Middlesex,New Jersey,34023,15215,942
5/23/2020,Monmouth,New Jersey,34025,7720,551
5/23/2020,Morris,New Jersey,34027,6192,590
5/23/2020,Ocean,New Jersey,34029,8316,686
5/23/2020,Passaic,New Jersey,34031,15610,888
5/23/2020,Salem,New Jersey,34033,535,27
5/23/2020,Somerset,New Jersey,34035,4425,397
5/23/2020,Sussex,New Jersey,34037,1077,145
5/23/2020,Union,New Jersey,34039,15186,1022
5/23/2020,Warren,New Jersey,34041,1119,126
5/24/2020,Atlantic,New Jersey,34001,1961,144
5/24/2020,Bergen,New Jersey,34003,17804,1525
5/24/2020,Burlington,New Jersey,34005,4308,270
5/24/2020,Camden,New Jersey,34007,6024,307
5/24/2020,Cape May,New Jersey,34009,561,48
5/24/2020,Cumberland,New Jersey,34011,1947,63
5/24/2020,Essex,New Jersey,34013,17142,1595
5/24/2020,Gloucester,New Jersey,34015,2066,134
5/24/2020,Hudson,New Jersey,34017,17977,1139
5/24/2020,Hunterdon,New Jersey,34019,960,57
5/24/2020,Mercer,New Jersey,34021,6413,449
5/24/2020,Middlesex,New Jersey,34023,15351,955
5/24/2020,Monmouth,New Jersey,34025,7800,556
5/24/2020,Morris,New Jersey,34027,6207,592
5/24/2020,Ocean,New Jersey,34029,8372,686
5/24/2020,Passaic,New Jersey,34031,15686,890
5/24/2020,Salem,New Jersey,34033,552,28
5/24/2020,Somerset,New Jersey,34035,4450,399
5/24/2020,Sussex,New Jersey,34037,1079,145
5/24/2020,Union,New Jersey,34039,15169,1025
5/24/2020,Warren,New Jersey,34041,1125,126
5/25/2020,Atlantic,New Jersey,34001,2028,144
5/25/2020,Bergen,New Jersey,34003,17901,1525
5/25/2020,Burlington,New Jersey,34005,4355,271
5/25/2020,Camden,New Jersey,34007,6103,308
5/25/2020,Cape May,New Jersey,34009,570,48
5/25/2020,Cumberland,New Jersey,34011,1991,63
5/25/2020,Essex,New Jersey,34013,17202,1595
5/25/2020,Gloucester,New Jersey,34015,2089,138
5/25/2020,Hudson,New Jersey,34017,18051,1137
5/25/2020,Hunterdon,New Jersey,34019,966,57
5/25/2020,Mercer,New Jersey,34021,6491,450
5/25/2020,Middlesex,New Jersey,34023,15437,955
5/25/2020,Monmouth,New Jersey,34025,7865,556
5/25/2020,Morris,New Jersey,34027,6259,593
5/25/2020,Ocean,New Jersey,34029,8430,690
5/25/2020,Passaic,New Jersey,34031,15774,891
5/25/2020,Salem,New Jersey,34033,566,29
5/25/2020,Somerset,New Jersey,34035,4480,399
5/25/2020,Sussex,New Jersey,34037,1084,145
5/25/2020,Union,New Jersey,34039,15218,1024
5/25/2020,Warren,New Jersey,34041,1132,126
5/26/2020,Atlantic,New Jersey,34001,2049,149
5/26/2020,Bergen,New Jersey,34003,17963,1528
5/26/2020,Burlington,New Jersey,34005,4381,273
5/26/2020,Camden,New Jersey,34007,6171,307
5/26/2020,Cape May,New Jersey,34009,571,48
5/26/2020,Cumberland,New Jersey,34011,2024,63
5/26/2020,Essex,New Jersey,34013,17255,1605
5/26/2020,Gloucester,New Jersey,34015,2103,138
5/26/2020,Hudson,New Jersey,34017,18096,1143
5/26/2020,Hunterdon,New Jersey,34019,967,57
5/26/2020,Mercer,New Jersey,34021,6544,452
5/26/2020,Middlesex,New Jersey,34023,15499,959
5/26/2020,Monmouth,New Jersey,34025,7911,559
5/26/2020,Morris,New Jersey,34027,6279,595
5/26/2020,Ocean,New Jersey,34029,8462,692
5/26/2020,Passaic,New Jersey,34031,15826,892
5/26/2020,Salem,New Jersey,34033,573,29
5/26/2020,Somerset,New Jersey,34035,4489,399
5/26/2020,Sussex,New Jersey,34037,1089,145
5/26/2020,Union,New Jersey,34039,15293,1030
5/26/2020,Warren,New Jersey,34041,1136,128
5/27/2020,Atlantic,New Jersey,34001,2087,155
5/27/2020,Bergen,New Jersey,34003,18023,1547
5/27/2020,Burlington,New Jersey,34005,4432,275
5/27/2020,Camden,New Jersey,34007,6227,313
5/27/2020,Cape May,New Jersey,34009,592,48
5/27/2020,Cumberland,New Jersey,34011,2098,65
5/27/2020,Essex,New Jersey,34013,17338,1624
5/27/2020,Gloucester,New Jersey,34015,2130,140
5/27/2020,Hudson,New Jersey,34017,18132,1158
5/27/2020,Hunterdon,New Jersey,34019,973,57
5/27/2020,Mercer,New Jersey,34021,6592,458
5/27/2020,Middlesex,New Jersey,34023,15547,964
5/27/2020,Monmouth,New Jersey,34025,7961,575
5/27/2020,Morris,New Jersey,34027,6289,600
5/27/2020,Ocean,New Jersey,34029,8514,704
5/27/2020,Passaic,New Jersey,34031,15873,899
5/27/2020,Salem,New Jersey,34033,579,32
5/27/2020,Somerset,New Jersey,34035,4505,408
5/27/2020,Sussex,New Jersey,34037,1095,146
5/27/2020,Union,New Jersey,34039,15324,1042
5/27/2020,Warren,New Jersey,34041,1145,129
5/28/2020,Atlantic,New Jersey,34001,2120,156
5/28/2020,Bergen,New Jersey,34003,18158,1553
5/28/2020,Burlington,New Jersey,34005,4476,277
5/28/2020,Camden,New Jersey,34007,6292,318
5/28/2020,Cape May,New Jersey,34009,602,48
5/28/2020,Cumberland,New Jersey,34011,2146,65
5/28/2020,Essex,New Jersey,34013,17450,1628
5/28/2020,Gloucester,New Jersey,34015,2165,143
5/28/2020,Hudson,New Jersey,34017,18226,1161
5/28/2020,Hunterdon,New Jersey,34019,974,58
5/28/2020,Mercer,New Jersey,34021,6670,462
5/28/2020,Middlesex,New Jersey,34023,15633,968
5/28/2020,Monmouth,New Jersey,34025,8012,578
5/28/2020,Morris,New Jersey,34027,6354,605
5/28/2020,Ocean,New Jersey,34029,8577,711
5/28/2020,Passaic,New Jersey,34031,15959,903
5/28/2020,Salem,New Jersey,34033,592,34
5/28/2020,Somerset,New Jersey,34035,4522,410
5/28/2020,Sussex,New Jersey,34037,1104,147
5/28/2020,Union,New Jersey,34039,15475,1047
5/28/2020,Warren,New Jersey,34041,1146,129
5/29/2020,Atlantic,New Jersey,34001,2154,158
5/29/2020,Bergen,New Jersey,34003,18223,1567
5/29/2020,Burlington,New Jersey,34005,4519,286
5/29/2020,Camden,New Jersey,34007,6350,327
5/29/2020,Cape May,New Jersey,34009,611,48
5/29/2020,Cumberland,New Jersey,34011,2209,69
5/29/2020,Essex,New Jersey,34013,17546,1647
5/29/2020,Gloucester,New Jersey,34015,2198,147
5/29/2020,Hudson,New Jersey,34017,18287,1168
5/29/2020,Hunterdon,New Jersey,34019,981,58
5/29/2020,Mercer,New Jersey,34021,6775,466
5/29/2020,Middlesex,New Jersey,34023,15734,972
5/29/2020,Monmouth,New Jersey,34025,8100,587
5/29/2020,Morris,New Jersey,34027,6367,610
5/29/2020,Ocean,New Jersey,34029,8627,721
5/29/2020,Passaic,New Jersey,34031,16045,917
5/29/2020,Salem,New Jersey,34033,602,34
5/29/2020,Somerset,New Jersey,34035,4552,411
5/29/2020,Sussex,New Jersey,34037,1106,147
5/29/2020,Union,New Jersey,34039,15610,1060
5/29/2020,Warren,New Jersey,34041,1153,131
5/30/2020,Atlantic,New Jersey,34001,2183,159
5/30/2020,Bergen,New Jersey,34003,18211,1573
5/30/2020,Burlington,New Jersey,34005,4567,290
5/30/2020,Camden,New Jersey,34007,6425,334
5/30/2020,Cape May,New Jersey,34009,615,49
5/30/2020,Cumberland,New Jersey,34011,2259,72
5/30/2020,Essex,New Jersey,34013,17594,1657
5/30/2020,Gloucester,New Jersey,34015,2217,147
5/30/2020,Hudson,New Jersey,34017,18343,1173
5/30/2020,Hunterdon,New Jersey,34019,985,60
5/30/2020,Mercer,New Jersey,34021,6850,470
5/30/2020,Middlesex,New Jersey,34023,15824,989
5/30/2020,Monmouth,New Jersey,34025,8159,596
5/30/2020,Morris,New Jersey,34027,6383,613
5/30/2020,Ocean,New Jersey,34029,8700,726
5/30/2020,Passaic,New Jersey,34031,16099,925
5/30/2020,Salem,New Jersey,34033,621,37
5/30/2020,Somerset,New Jersey,34035,4567,417
5/30/2020,Sussex,New Jersey,34037,1110,149
5/30/2020,Union,New Jersey,34039,15764,1067
5/30/2020,Warren,New Jersey,34041,1162,131
5/31/2020,Atlantic,New Jersey,34001,2214,159
5/31/2020,Bergen,New Jersey,34003,18272,1579
5/31/2020,Burlington,New Jersey,34005,4627,291
5/31/2020,Camden,New Jersey,34007,6510,338
5/31/2020,Cape May,New Jersey,34009,617,49
5/31/2020,Cumberland,New Jersey,34011,2298,73
5/31/2020,Essex,New Jersey,34013,17629,1664
5/31/2020,Gloucester,New Jersey,34015,2234,147
5/31/2020,Hudson,New Jersey,34017,18419,1183
5/31/2020,Hunterdon,New Jersey,34019,993,60
5/31/2020,Mercer,New Jersey,34021,6933,472
5/31/2020,Middlesex,New Jersey,34023,15921,994
5/31/2020,Monmouth,New Jersey,34025,8219,597
5/31/2020,Morris,New Jersey,34027,6463,615
5/31/2020,Ocean,New Jersey,34029,8748,739
5/31/2020,Passaic,New Jersey,34031,16170,928
5/31/2020,Salem,New Jersey,34033,634,38
5/31/2020,Somerset,New Jersey,34035,4583,419
5/31/2020,Sussex,New Jersey,34037,1110,149
5/31/2020,Union,New Jersey,34039,15821,1073
5/31/2020,Warren,New Jersey,34041,1160,131
6/1/2020,Atlantic,New Jersey,34001,2222,159
6/1/2020,Bergen,New Jersey,34003,18302,1580
6/1/2020,Burlington,New Jersey,34005,4657,294
6/1/2020,Camden,New Jersey,34007,6543,338
6/1/2020,Cape May,New Jersey,34009,623,49
6/1/2020,Cumberland,New Jersey,34011,2310,75
6/1/2020,Essex,New Jersey,34013,17695,1667
